transaction_id,date,product_sku,product_name,category,brand,store_id,store_name,region,channel,quantity,unit_price,sales_amount,cost_amount,discount_percent
TXN1912,2023-02-18,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,1299.99,1169.99,980.0,10
TXN1913,2023-10-16,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,3,989.99,2969.97,2250.0,0
TXN1914,2024-03-05,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,499.99,999.98,760.0,0
TXN1915,2023-05-05,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,3,499.99,1424.97,1140.0,5
TXN1916,2023-04-20,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,499.99,949.98,760.0,5
TXN1917,2024-01-02,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,699.99,1189.98,1040.0,15
TXN1918,2024-03-25,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,989.99,2969.97,2250.0,0
TXN1919,2023-09-20,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,899.99,764.99,650.0,15
TXN1920,2024-01-08,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,989.99,940.49,750.0,5
TXN1921,2023-01-19,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Web,3,699.99,1994.97,1560.0,5
TXN1922,2024-06-24,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,989.99,989.99,750.0,0
TXN1923,2023-01-14,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,899.99,650.0,0
TXN1924,2023-11-24,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,899.99,650.0,0
TXN1925,2024-02-20,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,989.99,1781.98,1500.0,10
TXN1926,2023-03-28,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,PAR01,Paris Centre,Île-de-France,Mobile,2,1299.99,2209.98,1960.0,15
TXN1927,2024-03-29,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,989.99,2524.47,2250.0,15
TXN1928,2024-04-27,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,989.99,1781.98,1500.0,10
TXN1929,2024-02-21,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,1,989.99,989.99,750.0,0
TXN1930,2024-05-22,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,699.99,520.0,0
TXN1931,2023-01-14,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,499.99,474.99,380.0,5
TXN1932,2023-11-14,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,499.99,899.98,760.0,10
TXN1933,2024-03-03,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Magasin,1,699.99,699.99,520.0,0
TXN1934,2023-09-15,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,499.99,499.99,380.0,0
TXN1935,2023-11-14,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,989.99,1781.98,1500.0,10
TXN1936,2024-03-05,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Web,1,499.99,499.99,380.0,0
TXN1937,2023-07-02,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,499.99,899.98,760.0,10
TXN1938,2023-02-11,IP-14-128,iPhone 14 128GB,Électronique,Apple,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,2,989.99,1880.98,1500.0,5
TXN1939,2023-03-28,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,3,499.99,1499.97,1140.0,0
TXN1940,2024-01-01,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Magasin,1,989.99,989.99,750.0,0
TXN1941,2023-02-19,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,499.99,899.98,760.0,10
TXN1942,2023-11-29,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,699.99,2099.97,1560.0,0
TXN1943,2024-01-12,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,699.99,1889.97,1560.0,10
TXN1944,2024-06-05,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,499.99,1499.97,1140.0,0
TXN1945,2023-06-10,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,1299.99,2209.98,1960.0,15
TXN1946,2024-01-01,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,3,499.99,1499.97,1140.0,0
TXN1947,2023-02-27,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,1299.99,1299.99,980.0,0
TXN1948,2023-10-07,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,699.99,699.99,520.0,0
TXN1949,2023-01-29,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,899.99,764.99,650.0,15
TXN1950,2024-06-18,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,899.99,899.99,650.0,0
TXN1951,2023-04-03,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,1299.99,1234.99,980.0,5
TXN1952,2023-07-21,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,1,699.99,699.99,520.0,0
TXN1953,2024-05-12,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,2,899.99,1799.98,1300.0,0
TXN1954,2023-01-13,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,989.99,1682.98,1500.0,15
TXN1955,2023-11-30,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,699.99,1329.98,1040.0,5
TXN1956,2023-12-13,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,3,989.99,2524.47,2250.0,15
TXN1957,2024-01-14,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,699.99,1329.98,1040.0,5
TXN1958,2024-04-22,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,499.99,1424.97,1140.0,5
TXN1959,2023-07-02,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,2,1299.99,2209.98,1960.0,15
TXN1960,2023-12-09,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,499.99,1274.97,1140.0,15
TXN1961,2023-04-02,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,3,899.99,2429.97,1950.0,10
TXN1962,2024-02-08,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,1,499.99,499.99,380.0,0
TXN1963,2023-04-15,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,499.99,449.99,380.0,10
TXN1964,2023-01-26,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,2,699.99,1189.98,1040.0,15
TXN1965,2024-01-18,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,499.99,499.99,380.0,0
TXN1966,2023-07-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,1299.99,3899.97,2940.0,0
TXN1967,2024-05-02,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,989.99,1781.98,1500.0,10
TXN1968,2023-12-05,TAB-S7,Tablette S7,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,1,499.99,499.99,380.0,0
TXN1969,2023-10-30,SM-G990,Smartphone Galaxy,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,899.99,1619.98,1300.0,10
TXN1970,2023-11-14,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,1,899.99,764.99,650.0,15
TXN1971,2023-08-09,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,1299.99,3899.97,2940.0,0
TXN1972,2024-05-21,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,PAR01,Paris Centre,Île-de-France,Magasin,2,699.99,1329.98,1040.0,5
TXN1973,2023-09-13,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,1,499.99,499.99,380.0,0
TXN1974,2024-06-16,IP-14-128,iPhone 14 128GB,Électronique,Apple,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,989.99,2524.47,2250.0,15
TXN1975,2023-06-29,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,3,699.99,1889.97,1560.0,10
TXN1976,2024-04-15,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,1,989.99,841.49,750.0,15
TXN1977,2023-05-06,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,989.99,1682.98,1500.0,15
TXN1978,2024-03-03,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,989.99,1880.98,1500.0,5
TXN1979,2023-09-02,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,499.99,1349.97,1140.0,10
TXN1980,2023-06-23,SM-G990,Smartphone Galaxy,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,3,899.99,2699.97,1950.0,0
TXN1981,2024-04-05,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Web,2,899.99,1799.98,1300.0,0
TXN1982,2023-04-23,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,3,1299.99,3314.97,2940.0,15
TXN1983,2023-11-27,TAB-S7,Tablette S7,Électronique,Samsung,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Web,1,499.99,449.99,380.0,10
TXN1984,2023-09-15,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,1299.99,1104.99,980.0,15
TXN1985,2023-03-07,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,699.99,1259.98,1040.0,10
TXN1986,2023-05-05,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,3,1299.99,3899.97,2940.0,0
TXN1987,2023-07-04,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Magasin,1,989.99,841.49,750.0,15
TXN1988,2023-05-19,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Mobile,2,699.99,1329.98,1040.0,5
TXN1989,2023-02-24,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Magasin,2,699.99,1329.98,1040.0,5
TXN1990,2023-11-21,TV-LG-55,"TV LG 55"" 4K",Électronique,LG,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,699.99,699.99,520.0,0
TXN1991,2023-07-25,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,2,499.99,999.98,760.0,0
TXN1992,2023-06-02,IP-14-128,iPhone 14 128GB,Électronique,Apple,PAR01,Paris Centre,Île-de-France,Mobile,1,989.99,989.99,750.0,0
TXN1993,2023-05-17,LAP-DEL-XPS,Laptop Dell XPS,Informatique,Dell,MAR01,Marseille Vieux Port,Provence-Alpes-Côte d'Azur,Mobile,1,1299.99,1299.99,980.0,0
TXN1994,2023-09-21,TAB-S7,Tablette S7,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Mobile,3,499.99,1274.97,1140.0,15
TXN1995,2024-05-02,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,989.99,1979.98,1500.0,0
TXN1996,2024-03-14,IP-14-128,iPhone 14 128GB,Électronique,Apple,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Magasin,1,989.99,989.99,750.0,0
TXN1997,2023-06-19,SM-G990,Smartphone Galaxy,Électronique,Samsung,PAR01,Paris Centre,Île-de-France,Magasin,2,899.99,1799.98,1300.0,0
TXN1998,2023-11-08,SM-G990,Smartphone Galaxy,Électronique,Samsung,LYO01,Lyon Part-Dieu,Auvergne-Rhône-Alpes,Mobile,2,899.99,1799.98,1300.0,0
TXN1999,2024-02-10,TAB-S7,Tablette S7,Électronique,Samsung,BOR01,Bordeaux Centre,Nouvelle-Aquitaine,Web,1,499.99,474.99,380.0,5
